frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
105,1.0,[954.3865066050931 109.15757174494718 2405.8026498436516 1189.7338866246232],[1235.6246337890625 928.3605346679688 1646.110107421875 1084.1136474609375],0.6762820482254028,FIACU-805,0.6539163243880095
106,1.0,[970.303100558354 110.53698410158631 2417.4601494639564 1193.120511093452],[1250.3614501953125 929.8539428710938 1673.256591796875 1093.147705078125],0.6935268640518188,EIACU-805,0.5259066026436758
107,1.0,[984.432077145933 109.66583176351412 2428.3051566026193 1192.8480503387736],[1262.7806396484375 928.74853515625 1686.39453125 1083.109375],0.6823241114616394,ZIACU-805,0.53228195886327
108,1.0,[999.076707470031 107.80661049860475 2439.1655843492117 1192.6167157694204],[1278.9735107421875 923.6771850585938 1700.1878662109375 1084.3470458984375],0.6693777441978455,EIACU-805,0.9230529953700946
109,1.0,[1011.5904144220344 106.6586545612148 2450.0440254823347 1193.865225049682],[1289.01123046875 922.2434692382812 1717.9110107421875 1082.891357421875],0.6959757208824158,BIACU-805,0.37407930866575617
110,1.0,[1028.2908608377486 105.50719569086834 2466.171820106326 1195.599398133856],[1305.9774169921875 928.6338500976562 1727.231689453125 1085.638671875],0.703025221824646,EIACU-805,0.49642981656501156
113,1.0,[1062.6713089404661 107.15425691064593 2498.3811306838184 1202.9670811289511],[1342.412841796875 926.6568603515625 1781.1624755859375 1088.0108642578125],0.7110616564750671,BIACU-805,0.6373848037543164
114,1.0,[1075.8933675779203 107.54931241788563 2510.2808276712544 1204.0552986608036],[1361.0892333984375 931.4569702148438 1796.5491943359375 1089.8321533203125],0.6958121657371521,EIACU-805,0.8032287168224391
115,1.0,[1090.948055125301 109.07150543043576 2524.1942974698313 1208.1922484300956],[1378.712646484375 925.6636962890625 1814.3170166015625 1088.267578125],0.7010022401809692,GIACU-805,0.8004997526612523
116,1.0,[1104.8619208566934 111.36423397988267 2536.1264912864185 1212.7754132006667],[1395.2523193359375 923.841064453125 1835.9139404296875 1104.676025390625],0.737728476524353,HIACU-805,0.6496307790275078
117,1.0,[1123.5445996945818 113.64044757849865 2550.1400569700704 1213.1371752748528],[1417.180908203125 925.760009765625 1853.3880615234375 1095.847412109375],0.7061045169830322,FIACU-805,0.9575560299817698
119,1.0,[1154.6327408325717 112.40732027455533 2572.6036222301145 1214.9522082711696],[1449.2705078125 928.6578369140625 1886.8070068359375 1109.8974609375],0.7408825755119324,EIACU-805,0.6880031007145897
120,1.0,[1172.4471696877108 117.99638302699543 2588.1935779416294 1224.3973964013726],[1471.126953125 934.8931274414062 1918.3052978515625 1107.9801025390625],0.7409687638282776,EIACU805,0.5898925862305515
121,1.0,[1191.0393853600308 120.68608944474681 2603.0493197772353 1231.300798304275],[1487.50048828125 939.0037231445312 1923.734619140625 1110.7147216796875],0.7382448315620422,EIACU-805,0.8261119495881302
122,1.0,[1208.9883434903127 126.88907217165229 2615.1827956867273 1239.9234741933774],[1513.4813232421875 953.0355834960938 1958.457275390625 1112.1544189453125],0.7244716882705688,GIACU805,0.46187120343103133
125,1.0,[1254.4947903197276 136.78260746308024 2654.1969998739673 1254.9512479883922],[1565.473388671875 959.1223754882812 2013.8935546875 1131.4132080078125],0.741493284702301,EIACU805,0.7158112167555651
127,1.0,[1289.5075104087825 141.7072375668423 2683.220253850728 1263.8169325341205],[1595.18994140625 963.4286499023438 2052.60791015625 1133.9862060546875],0.751985490322113,FIACU-805,0.6345533192752677
129,1.0,[1318.2225800849028 142.252813816129 2710.5047967915743 1267.1762459590402],[1624.0751953125 967.070068359375 2074.320556640625 1134.8236083984375],0.7446231842041016,FIACU-805,0.8046847730186488
131,25.0,[1352.5328697896405 136.1702889652803 2749.7541922451082 1275.41943351373],[1660.266845703125 969.8914184570312 2117.21923828125 1138.4827880859375],0.7198027968406677,EIACU8051,0.44162406524717457
132,25.0,[1370.4266632234878 136.27923773929217 2766.2200256174883 1274.8221990577931],[1679.2430419921875 970.9996948242188 2129.65673828125 1150.7220458984375],0.7518764138221741,EIACU-805,0.6550824968409625
144,25.0,[1587.872653535523 117.5743702447927 2954.7529670663357 1283.2321546427697],[1928.4151611328125 981.7051391601562 2410.731689453125 1151.41162109375],0.7216704487800598,EIACU-805,0.47459592027016967
146,2.0,[12.263188304866617 150.76430409621844 1738.3347558581809 1239.906907353219],[29.237503051757812 956.30419921875 395.6490783691406 1130.504150390625],0.7168981432914734,KJP-522,0.41222445019686677
147,25.0,[1654.4672517659258 127.35958016517577 3012.267825534348 1302.6726740540466],[2002.1429443359375 996.479248046875 2478.28564453125 1177.8397216796875],0.7186120748519897,BIACU-805,0.45847632323183185
147,2.0,[10.582174542988355 154.8077285890189 1748.3981741563775 1247.370802410123],[47.86222457885742 964.5620727539062 397.508056640625 1137.2171630859375],0.707390546798706,KJP-527,0.5036087628937963
148,25.0,[1675.9993383415713 129.08660548081127 3039.2961705434627 1308.343900602727],[2011.7889404296875 1008.7174072265625 2508.478515625 1179.48193359375],0.7112143039703369,EIACU-805,0.8457330838614009
148,2.0,[9.903540214575969 157.1628308053829 1759.0556563444493 1253.4596924955808],[67.647705078125 968.0648803710938 418.9539489746094 1142.1146240234375],0.7070123553276062,KJP-527,0.9445091725511946
149,25.0,[1699.3745853752848 127.38287050238864 3068.141280302322 1310.4247612023755],[2055.073486328125 1010.1289672851562 2537.98486328125 1177.1170654296875],0.718811571598053,EIACU8051,0.4082419360020556
151,2.0,[10.481167381128785 163.7476556550498 1791.7847206972729 1264.6444293499453],[127.11388397216797 978.9728393554688 477.6013488769531 1157.509765625],0.7282426953315735,KJP-527,0.6661677041669747
151,25.0,[1733.5775002764958 129.47773528977234 3095.7551509330333 1314.0635431349024],[2079.372802734375 1012.24609375 2573.734130859375 1190.5523681640625],0.7222763299942017,EIACU-805,0.41825981129220713
153,2.0,[8.360563081927353 167.1180004691014 1806.8750537283304 1267.7656048181123],[146.575927734375 982.96435546875 498.57855224609375 1157.9791259765625],0.7455558776855469,KJP527,0.9507413246849691
153,25.0,[1775.3089951893285 131.04190152110857 3141.044208061981 1313.5835711570735],[2125.16748046875 1017.822509765625 2625.517333984375 1190.95751953125],0.7070025205612183,EIACU-805,0.413051431975387
154,2.0,[9.804545560366137 166.45401171119545 1818.9896093212592 1268.8112054787216],[160.5706329345703 981.167724609375 518.75537109375 1159.862548828125],0.7246884107589722,KJP-527,0.5291064075552424
154,25.0,[1792.3273281517909 130.7815000997059 3159.908240720279 1315.0724636885457],[2141.318359375 1015.5833129882812 2649.34228515625 1190.5313720703125],0.7083335518836975,BIACU-805,0.737149833796751
155,25.0,[1807.1475581630161 127.92988555808995 3175.292497304454 1313.0767033655343],[2155.8310546875 1016.1036987304688 2657.654296875 1185.5582275390625],0.693150520324707,BIACU-805,0.8338396026842071
156,25.0,[1825.7393855698929 125.97592228567498 3195.7948601040553 1310.639201962314],[2175.04833984375 1018.5078735351562 2672.114501953125 1184.6763916015625],0.6902620792388916,EIACU-805,0.6680077088794301
157,25.0,[1844.840528964863 122.96674051123546 3217.54806997318 1310.1461484610736],[2204.847900390625 1016.7772216796875 2715.23095703125 1190.1976318359375],0.7031209468841553,EIACU-805,0.8096852369719671
158,25.0,[1867.0838676214066 119.71160919924102 3242.7837292078552 1308.5074828699026],[2224.017333984375 1012.8218994140625 2722.259765625 1186.72412109375],0.7171914577484131,EIACU805,0.7867455395958578
159,25.0,[1884.543556295076 118.0812115767992 3263.324104300429 1308.7514138443114],[2249.240478515625 1012.53662109375 2747.760498046875 1184.0592041015625],0.7150506973266602,EIACU-805,0.6300236371145375
159,2.0,[35.53518368908465 152.4571804716345 1869.7110442092248 1262.1533469930132],[224.12388610839844 978.04248046875 586.5332641601562 1149.9876708984375],0.7068088054656982,KJP-527,0.8566088476110544
160,25.0,[1903.3114632644078 116.81994303070769 3285.93251308779 1309.1252162936846],[2266.546630859375 1012.9320068359375 2772.4912109375 1178.081787109375],0.6924139857292175,EIACU-805,0.8682369026071542
161,25.0,[1923.6530482794228 118.71549133101485 3311.5791882697335 1312.6794152042714],[2295.0419921875 1016.2523803710938 2811.7177734375 1189.8857421875],0.6980531215667725,EIACU-805,0.8887963447454662
162,25.0,[1947.0676734793055 118.47274696201089 3339.661124399762 1312.7608335431878],[2318.084228515625 1017.0234375 2835.5 1186.14111328125],0.7001526951789856,FIACU-805,0.6572829038030796
163,25.0,[1966.1119487014685 118.76446442004112 3362.9650442208213 1315.0743796180623],[2329.798095703125 1018.1902465820312 2856.421142578125 1190.3751220703125],0.7113556265830994,FIACU-805,0.7762880034944049
164,2.0,[107.52180667091295 152.65461096974025 1932.1091967800203 1266.259672213664],[308.72509765625 983.967041015625 678.4235229492188 1162.4278564453125],0.7341322302818298,KJP-527,0.8599618943002174
164,25.0,[1985.7332085217363 119.48547297874211 3384.337440017807 1318.483852121655],[2357.382080078125 1014.8734130859375 2889.445556640625 1198.1998291015625],0.7029250264167786,AIACU-805,0.5888411561590533
165,25.0,[2007.8418677574655 122.98839980679645 3408.088724342323 1324.482128016696],[2371.867431640625 1024.219970703125 2913.175537109375 1199.076904296875],0.7031844258308411,EIACU-805,0.4155366167829494
166,2.0,[143.14544532063576 157.05660036644724 1960.820413032097 1273.3662375577778],[336.6688232421875 989.24267578125 712.4922485351562 1166.9869384765625],0.7680423855781555,KJP-527,0.8431883741653365
166,25.0,[2035.2717435773513 126.79805986761585 3435.0941861798237 1332.1460541996453],[2414.256103515625 1037.3167724609375 2936.055419921875 1200.9962158203125],0.702237606048584,EIACU-805,0.46184953335500045
167,2.0,[163.60444545513064 160.76910478475793 1977.4328071668147 1276.049083761357],[372.7137451171875 999.6651000976562 740.2591552734375 1167.312744140625],0.7449914216995239,IDKJP-527,0.43820766336056594
167,25.0,[2055.3841767800977 130.71149843156525 3457.182684952948 1336.5137100141746],[2431.7529296875 1030.640625 2956.87158203125 1206.8272705078125],0.6984582543373108,FIACU-805,0.5637459216114492
168,2.0,[181.06152108264234 164.39568943875224 1988.3632733666745 1281.5131790397581],[390.76519775390625 1000.65087890625 755.597412109375 1167.325927734375],0.7341859936714172,KJP-527,0.9940532638019303
168,25.0,[2072.9466535604706 130.5266512824686 3473.3634761624126 1338.5224291458012],[2455.257080078125 1036.777099609375 2978.447265625 1214.54541015625],0.7096862196922302,EIACU-805,0.6614763467208388
169,25.0,[2088.3429215761726 136.2004706390287 3492.7793577083958 1350.4982877109799],[2477.5869140625 1047.1944580078125 3008.40380859375 1214.502685546875],0.7024705410003662,BIACU-805,0.5800159462322996
171,25.0,[2132.4754563059737 137.43216646051133 3538.5058241659112 1359.0564857769168],[2515.383544921875 1042.263427734375 3054.063720703125 1224.73388671875],0.703734278678894,FIACU805,0.7808801161747904
173,2.0,[254.02628345412154 172.63533010178628 2037.545785994326 1295.8076913766627],[468.3381042480469 1008.9625854492188 844.1912841796875 1183.43603515625],0.7345324754714966,KJP-527,0.981084243455406
173,25.0,[2168.5430919985706 138.5070077085055 3572.4869302012125 1362.1927867585841],[2559.009765625 1051.09765625 3097.782958984375 1225.7286376953125],0.6952462196350098,AIACU8051,0.6401124912923423
174,2.0,[266.6355392083708 173.23919429695013 2045.170051845453 1299.3639510820826],[477.439453125 1009.87646484375 857.2095336914062 1183.5206298828125],0.7264243364334106,KJP-527,0.9816793004096335
174,25.0,[2186.5857159831694 137.6558258738853 3593.00877931803 1362.1226500313574],[2587.103271484375 1054.3419189453125 3118.7353515625 1227.17626953125],0.6992700099945068,EIACU-805,0.845512956635509
175,25.0,[2205.2545525445676 136.0455550769983 3614.577366629809 1361.5574106879594],[2601.7802734375 1043.2325439453125 3147.673095703125 1228.1708984375],0.7060295939445496,GIACU-805,0.250063789561292
176,2.0,[296.1543873652362 163.49465015493286 2067.0353577520214 1297.3893975542592],[509.4941711425781 1004.04638671875 886.57275390625 1173.5084228515625],0.7273610234260559,KJP-527,0.9876343924328586
177,2.0,[306.71309646658233 158.84981590685572 2075.399359220183 1295.7161561682747],[518.2446899414062 1004.1447143554688 902.681640625 1174.1639404296875],0.7448367476463318,KJP-527,0.5576346777356562
177,25.0,[2243.8956926745077 129.8591227279436 3661.208326122476 1358.139125687071],[2642.8779296875 1043.670166015625 3197.11181640625 1218.9486083984375],0.6944701075553894,EIACU-805,0.768968529424267
178,2.0,[319.8981249275348 153.7775206871753 2084.6592192446424 1290.365037353391],[531.6741943359375 989.1328125 927.9050903320312 1171.102294921875],0.7562742829322815,KJP-527,0.4975831486698883
178,25.0,[2260.144652835792 124.6636045075079 3683.2713748932256 1354.7598171435857],[2671.65380859375 1039.33544921875 3216.2724609375 1213.08203125],0.7438942193984985,EIACU-805,0.8199148056175681
180,2.0,[339.81371863949073 144.68318386969577 2096.8663582884597 1282.3063611554337],[549.65576171875 978.8604736328125 947.334228515625 1166.23681640625],0.7574846744537354,KJP-527,0.6985064471782051
181,25.0,[2310.87780864728 102.7298410527792 3751.1730891384454 1335.5754838650637],[2734.365478515625 1024.657958984375 3283.330078125 1201.548828125],0.6763994693756104,EIACU-805,0.9511947172842116
182,25.0,[2328.3946407006074 94.53024905256802 3775.329596821744 1332.0126648637863],[2743.457763671875 1018.5086059570312 3322.372802734375 1198.5362548828125],0.7045204043388367,EIACU-805,0.8989532127387418
183,2.0,[364.21861067032125 121.94643001620454 2117.6596979433953 1269.063264386787],[595.7029418945312 974.1267700195312 974.6318359375 1147.8564453125],0.7256900668144226,KJP-527,0.9943525973244584
183,25.0,[2346.026144209544 86.08370196484793 3799.0593111463027 1324.9269621448054],[2777.5 1011.9569091796875 3337.03271484375 1194.5802001953125],0.7005543112754822,EIACU-805,0.9406409352417275
184,2.0,[374.18471173754995 112.54384094056331 2126.1508830789294 1263.653378893233],[602.023193359375 966.31787109375 992.0962524414062 1144.00341796875],0.7449541687965393,KJP-527,0.9458796729918494
185,2.0,[385.75345705772065 108.5030640627341 2134.2458290733766 1262.6630206483796],[604.4093627929688 960.4828491210938 1011.3737182617188 1146.255615234375],0.7613900899887085,KJP-527,0.9741386130708154
187,25.0,[2403.4995178645204 68.98893615622319 3855.2596734603776 1314.392706778114],[2880.432861328125 1017.1450805664062 3456.906005859375 1188.377197265625],0.704303503036499,EIACU-805,0.5566634438802399
190,2.0,[446.8746547176909 112.23927558054686 2182.46156193531 1287.2516950745458],[691.0625610351562 994.5344848632812 1104.7677001953125 1175.86083984375],0.7751200199127197,KJP-527,0.63812009241502
191,2.0,[461.6949256491389 117.80605019675818 2193.390609564069 1295.9563783031133],[709.909423828125 1005.0188598632812 1119.5965576171875 1182.1378173828125],0.7572840452194214,KJP-527,0.926445571376367
192,2.0,[478.6772073884865 120.32727742771567 2204.608702169977 1300.471528378125],[730.1980590820312 1006.3760375976562 1139.7415771484375 1183.736328125],0.7478723526000977,KJP-527,0.4715774128445086
192,25.0,[2477.306615415323 76.57165880513685 3864.0446414673224 1323.939486560445],[3002.594482421875 1032.249755859375 3593.924072265625 1218.25048828125],0.7093471884727478,FIACU-805,0.47891286378600684
195,2.0,[531.3977421428293 131.23963410554495 2239.0580573158118 1316.1811135202797],[785.8623046875 1021.109619140625 1191.3245849609375 1206.6710205078125],0.7363464832305908,KJP-527,0.8239652833236415
196,2.0,[546.7706373037364 130.58047135960624 2248.8583816461555 1320.7017628200676],[800.2181396484375 1017.6304321289062 1213.99658203125 1205.9915771484375],0.733614444732666,KJP-527,0.8269037441938355
197,2.0,[564.3569045878589 129.2258773842999 2260.2664021758337 1321.6826260922112],[829.8290405273438 1023.7443237304688 1229.227783203125 1207.6334228515625],0.7338842749595642,KJP-527,0.5260399291547135
197,31.0,[2578.018128298547 92.26189621631045 3847.479220313323 1326.9435044167712],[3134.1708984375 1053.676513671875 3730.79150390625 1230.694091796875],0.7000118494033813,FIACU-805,0.46892226150874533
198,2.0,[579.9998944663536 126.8376729608168 2270.912049515696 1321.614226333012],[833.98046875 1023.6152954101562 1244.3582763671875 1210.7801513671875],0.7374879121780396,KJP-527,0.9719156897213003
199,2.0,[593.3963380551181 127.66986638733033 2278.8189151045613 1322.1648741410168],[843.0961303710938 1022.3842163085938 1269.060546875 1214.404296875],0.7448582053184509,KJP-527,0.967142301073024
200,2.0,[606.6049714784634 126.06643452540914 2289.1687583286925 1323.4469103492534],[866.42138671875 1024.2125244140625 1280.3876953125 1207.9287109375],0.7598817348480225,KJP-527,0.9331130569554023
201,2.0,[621.3295412907214 125.26014585058431 2300.676116564551 1325.496898812548],[876.038818359375 1023.0247192382812 1301.49072265625 1207.3411865234375],0.7380677461624146,KJP-527,0.9444395751182265
202,2.0,[636.2505949818084 123.53683336802374 2311.5198690492734 1327.2690638845481],[893.7676391601562 1020.6968994140625 1319.2244873046875 1208.4884033203125],0.7415956258773804,KJP-527,0.9849581226368981
203,2.0,[647.6150072221761 116.48486581441523 2319.910656060246 1323.5097756836158],[906.400634765625 1016.1168823242188 1339.8819580078125 1204.281494140625],0.7240990400314331,KJP-527,0.8477463490138539
204,2.0,[663.8753167170291 111.44868434298257 2332.4556886177315 1321.4403821755222],[920.2838745117188 1011.8648681640625 1360.8919677734375 1201.7540283203125],0.7617895007133484,KJP-527,0.7721929672009262
204,32.0,[2684.667612170793 58.450790696127456 3845.2019511344356 1317.8014164517417],[3308.676513671875 1015.259765625 3831.02734375 1220.83447265625],0.734423041343689,FIACU-80,0.5610261602405617
205,2.0,[681.5515616219587 107.91612145628744 2347.8023084198553 1320.3217470649065],[939.5348510742188 1018.0424194335938 1373.2515869140625 1200.6278076171875],0.7434778809547424,KJP-527,0.9943771665554483
205,32.0,[2701.244679573165 53.55709342960938 3847.6404344720568 1315.9451128413216],[3345.03955078125 1019.5338745117188 3834.009521484375 1213.8929443359375],0.7344604730606079,AIACU-80,0.5890508799943356
206,2.0,[697.2338463916664 105.04495525383675 2358.574623780452 1319.5544918506293],[960.4110717773438 1017.5923461914062 1394.4613037109375 1197.7958984375],0.7373382449150085,KJP-527,0.9440461723268769
206,32.0,[2723.2707027321676 51.69643716917881 3849.7464377842407 1313.3725264806117],[3371.716552734375 1015.9963989257812 3838.565185546875 1216.85791015625],0.7334550619125366,EIACU-80,0.5275020365508997
207,2.0,[710.8826065897682 103.62778638701968 2369.180923929781 1320.4055962972893],[989.0330200195312 1018.1489868164062 1412.6865234375 1196.881103515625],0.7304421663284302,KJP-527,0.6315374252927836
208,2.0,[728.867404866301 105.09341497690639 2381.6017505353952 1322.9638512509093],[1002.3724365234375 1020.2250366210938 1433.982177734375 1205.83203125],0.7394024729728699,KJP-527,0.9745395258801088
209,2.0,[747.1256769173089 104.23270206705024 2393.452140810492 1326.0663688371978],[1017.4660034179688 1014.7124633789062 1455.3465576171875 1216.6484375],0.7319790720939636,KJP-527,0.6919727124402106
210,2.0,[763.1170501789978 109.74992701769497 2405.9386559239206 1336.0083677439038],[1024.55078125 1022.2315673828125 1480.10009765625 1221.6279296875],0.7529557347297668,KJP-527,0.9970564809457132
211,2.0,[776.9301243246779 112.89041565227808 2414.953914409281 1345.1836658041996],[1041.4981689453125 1025.45556640625 1491.12353515625 1225.724609375],0.763780951499939,KJP-527,0.9912694352022012
212,2.0,[791.0903380457311 119.6192063385123 2423.642733324428 1355.679099466306],[1061.9180908203125 1038.2398681640625 1511.413818359375 1232.1947021484375],0.7753885984420776,KJP-527,0.9485631070695469
213,2.0,[804.192253060977 123.43411071380126 2432.917930576765 1360.8427062162154],[1080.6265869140625 1039.3428955078125 1533.330322265625 1240.5701904296875],0.7805342674255371,KJP-527,0.9301192539672208
215,2.0,[831.940190826504 125.53532408107674 2448.165951776708 1367.4854834107045],[1108.63525390625 1045.15673828125 1570.7314453125 1246.791748046875],0.7945994138717651,KJP-527,0.8168438486252263
216,2.0,[846.1206975873043 124.72857996318908 2458.2055587734885 1371.958766172316],[1119.742431640625 1041.75146484375 1582.56005859375 1248.1353759765625],0.7901034951210022,KJP-527,0.8986884234990093
217,2.0,[864.9796335880159 123.84656496124398 2469.193346968128 1370.6268078481692],[1145.0478515625 1054.074462890625 1592.3353271484375 1246.9544677734375],0.7851966619491577,KJP-527,0.9261492308893894
218,2.0,[879.2821749540336 125.84857572471674 2478.162705969532 1374.981819457927],[1168.6541748046875 1053.4072265625 1620.4482421875 1255.61572265625],0.7714173793792725,KJP-527,0.7658540877154489
219,2.0,[891.6482989306177 125.14799702228811 2487.81573236588 1375.9910709676556],[1172.7247314453125 1051.367919921875 1635.7833251953125 1251.5556640625],0.782925546169281,KJP-527,0.8900528451412032
220,2.0,[907.1460425528248 125.3260504863349 2500.364548321327 1377.1780288500306],[1195.98974609375 1052.9979248046875 1653.3890380859375 1251.543212890625],0.7742305397987366,KJP-527,0.6897675128871692
221,2.0,[925.9943132884013 123.8456651903291 2515.3532053001118 1376.3272458594424],[1211.471923828125 1058.0662841796875 1680.3218994140625 1254.4388427734375],0.7591615915298462,KJP-527,0.6645900611068573
222,2.0,[945.5119829026538 123.96312382051121 2530.1685611603802 1380.1313604442398],[1236.2548828125 1055.671875 1693.9185791015625 1253.0628662109375],0.7721703052520752,KJP527,0.7626068886961475
223,2.0,[964.2406499066249 121.09357660187175 2546.5228647310123 1378.4400515559953],[1245.8470458984375 1052.6453857421875 1716.6468505859375 1254.7119140625],0.7578220367431641,KJP-527,0.9501384123796066
224,2.0,[982.24997642455 120.07834537536746 2559.9664142511674 1378.623139831443],[1265.6524658203125 1061.149169921875 1741.2718505859375 1255.411376953125],0.7387632727622986,KJP-527,0.5333122136973621
225,2.0,[998.476945841348 118.23509655732448 2573.2041647674605 1378.4229811151731],[1289.3236083984375 1054.646484375 1763.7806396484375 1255.7835693359375],0.773305356502533,KJP-527,0.9534302273885246
226,2.0,[1017.5121577119592 114.3607080853917 2588.066002016839 1378.0668530940243],[1304.42626953125 1053.691650390625 1781.6002197265625 1257.1240234375],0.785904586315155,KJP-527,0.6004068185758166
227,2.0,[1035.4127987839147 112.25785178635829 2606.1279397414573 1378.2440452211767],[1334.0438232421875 1059.0811767578125 1794.9444580078125 1251.7901611328125],0.7688815593719482,KJP-527,0.9880513702391532
228,2.0,[1051.7607239308372 106.61010197593862 2626.895992987221 1375.6121442775607],[1330.6102294921875 1049.629638671875 1830.0303955078125 1258.9654541015625],0.7675847411155701,KJP-527,0.9543151304834615
230,2.0,[1092.9404910364683 103.81720356308767 2667.7910976374374 1378.615734527542],[1385.8525390625 1064.580322265625 1881.1773681640625 1268.9088134765625],0.7354509830474854,KJP-527,0.7072126563998645
231,2.0,[1111.0951995311852 106.29482501599898 2690.739195494663 1386.2082251007355],[1404.6363525390625 1064.1959228515625 1899.16845703125 1268.622802734375],0.7483091950416565,KJP-527,0.9469328727651374
234,2.0,[1168.718631028567 114.04993867682242 2752.0833393966495 1411.584036697042],[1473.95947265625 1089.5989990234375 1980.2391357421875 1296.815185546875],0.7788646817207336,KJP-527,0.6482528550341847
235,2.0,[1189.7907769569338 118.0933168193385 2774.320170908622 1419.5612909847584],[1489.0128173828125 1100.6990966796875 1996.4296875 1296.369873046875],0.7525380849838257,KJP-527,0.9981714405911541
236,2.0,[1210.3882949971094 121.97071695192676 2797.483542554382 1429.1965352510363],[1506.9964599609375 1106.79345703125 2024.5462646484375 1305.10400390625],0.7452148795127869,KJP-527,0.6890322837461094
237,2.0,[1230.8812449348243 121.29694949581187 2817.8098524765824 1431.6411781818247],[1541.466064453125 1113.556640625 2047.025390625 1305.359375],0.7175981998443604,KJP-527,0.7608470774273266
238,2.0,[1248.3137561267545 123.6147411192494 2835.3121414844777 1437.5423653587507],[1556.845458984375 1113.7283935546875 2072.540771484375 1313.032470703125],0.7252969741821289,KJP-527,0.9468740528550614
239,2.0,[1267.7858625967297 125.23071812134117 2855.987259708402 1443.7171585815195],[1569.04541015625 1112.7608642578125 2089.1923828125 1316.3468017578125],0.7314457893371582,KJP-527,0.8349181862392
240,2.0,[1284.0601323991127 123.62101693783461 2872.761403685566 1444.9422133681073],[1586.4239501953125 1117.8699951171875 2111.04443359375 1307.961181640625],0.7285506129264832,KJP-527,0.7295024420649153
241,2.0,[1298.117569539923 123.03857458163748 2889.8597738993335 1448.7940316618246],[1614.0135498046875 1118.206787109375 2134.72412109375 1311.8677978515625],0.724751353263855,KJP-527,0.9504525646523372
242,2.0,[1314.3655029010938 121.37172380777565 2907.9440280734 1451.43713276937],[1628.0145263671875 1116.5361328125 2150.05029296875 1310.41845703125],0.7136414051055908,KJP-527,0.9569029049388812
243,2.0,[1331.543955603112 118.36100122851985 2926.8177162331526 1454.7503844289033],[1654.4117431640625 1115.71923828125 2170.131103515625 1316.21240234375],0.7314208149909973,KJP-527,0.7066945492866611
244,2.0,[1346.1353402060408 112.80793860198901 2933.142322933532 1453.2278108908515],[1685.7298583984375 1116.3460693359375 2170.010498046875 1311.3983154296875],0.7292579412460327,KJP-527,0.7946227207929043
245,2.0,[1364.5996751019136 106.11932806350387 2947.5925674949776 1447.132578608552],[1699.60693359375 1111.2601318359375 2221.32080078125 1320.9688720703125],0.7189313769340515,KJP-527,0.9713601454621912
246,2.0,[1384.2756267850536 99.02287862875903 2965.7641012753957 1441.8570993488675],[1723.3740234375 1114.3466796875 2245.435546875 1308.68701171875],0.7162249684333801,KJP-527,0.9655144449948856
247,2.0,[1408.7445482412704 94.64652655331986 2986.4195499455564 1441.5669631798091],[1734.7001953125 1111.9677734375 2274.92578125 1311.20849609375],0.7075799703598022,KJP-527,0.9379372590970667
248,2.0,[1410.9003156850706 92.38535895013047 2962.182031017569 1443.2572968006568],[1759.6168212890625 1112.629150390625 2301.653564453125 1311.17333984375],0.7516019344329834,KJP-527,0.9822107640523754
249,2.0,[1426.3014097326463 89.85717331856938 2954.9449562279883 1444.2043164476554],[1779.9376220703125 1116.6546630859375 2336.583984375 1311.52587890625],0.7317860722541809,KJP-527,0.9786860141449484
250,2.0,[1450.165530866167 91.84907352854884 2960.398153888284 1446.5715744276617],[1817.391357421875 1117.368896484375 2358.525146484375 1309.7633056640625],0.7315078973770142,KJP-527,0.9979523538796582
251,2.0,[1476.944691863125 88.01440530403988 2979.016966396217 1445.7395790893265],[1844.53564453125 1116.56982421875 2382.1171875 1306.23779296875],0.7214556336402893,KJP-527,0.9594144668799258
254,2.0,[1554.4694785952195 84.65767758867287 3049.7175018221105 1463.5555187597854],[1927.34619140625 1126.2529296875 2481.003662109375 1322.7125244140625],0.7494701743125916,DJP-527,0.39066366523389034
256,2.0,[1607.4064203377084 93.02424458754695 3111.768648130971 1481.3728601179014],[1979.5638427734375 1144.4461669921875 2526.7041015625 1344.402099609375],0.7659361958503723,DJP-527,0.7793675744955393
257,2.0,[1629.6938943129271 94.45437976254698 3137.592093160103 1486.819391560273],[1990.00927734375 1146.7340087890625 2551.33447265625 1358.8177490234375],0.7774363160133362,KJP-527,0.7531561943372647
258,2.0,[1649.332679148485 95.3035886398983 3160.2826808662776 1490.8170283042537],[2016.972412109375 1155.1527099609375 2584.038330078125 1359.872314453125],0.760108470916748,DJP-527,0.4895577543572911
260,2.0,[1690.5730550817784 100.76114807486738 3210.6948666353987 1504.561677898787],[2068.376953125 1163.88330078125 2628.0498046875 1362.9453125],0.7413366436958313,KJP-527,0.6087916882716511
261,2.0,[1712.8391616735498 97.6861094627518 3241.485106556349 1505.3888892252207],[2086.0341796875 1174.3487548828125 2660.55029296875 1365.9462890625],0.762088418006897,KJP-527,0.6179972743537967
262,2.0,[1727.5931202614893 96.62497459491453 3257.286954633998 1509.1372075825102],[2109.93994140625 1170.5042724609375 2674.845947265625 1368.1051025390625],0.7173819541931152,KJP-527,0.9434313988418161
263,2.0,[1744.4740129617708 94.21086063233565 3277.291773046362 1513.239010601343],[2141.09814453125 1182.942626953125 2705.83154296875 1366.470703125],0.7154197692871094,KJP-527,0.988420982596939
