frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
441,47,1028.2573398786146 79.97763393702711 3197.8009077831634 2008.0020944342928,1529.484356689453 1596.1401686448316 2348.3615084134617 1863.0455341045672,0,0,0
442,47,1055.066531844101 79.73710295457894 3223.2881943873867 2011.231955921926,1565.6311401367188 1599.7052490234375 2386.970361328125 1865.9763427734374,0,0,0
443,47,1081.8757238095873 79.4965719721308 3248.7754809916105 2014.4618174095592,1601.7779235839844 1603.2703294020432 2425.579214242788 1868.9071514423076,0,0,0
444,47,1108.6849157750735 79.25604098968265 3274.262767595834 2017.6916788971926,1637.9247070312501 1606.8354097806491 2464.1880671574518 1871.8379601111778,0,0,0
445,47,1135.49410774056 79.0155100072345 3299.750054200057 2020.9215403848257,1674.0714904785157 1610.4004901592548 2502.7969200721154 1874.768768780048,0,0,0
446,47,1162.3032997060463 78.77497902478633 3325.237340804281 2024.151401872459,1710.2182739257812 1613.9655705378605 2541.4057729867786 1877.6995774489183,0,0,0
447,47,1189.1124916715326 78.53444804233818 3350.7246274085046 2027.3812633600924,1746.365057373047 1617.5306509164664 2580.0146259014423 1880.6303861177885,0,0,0
448,47,1215.9216836370188 78.29391705989003 3376.211914012728 2030.6111248477255,1782.5118408203125 1621.095731295072 2618.6234788161055 1883.5611947866587,0,0,0
449,47,1242.7308756025052 78.05338607744189 3401.699200616951 2033.8409863353588,1818.6586242675783 1624.660811673678 2657.232331730769 1886.492003455529,0,0,0
450,47,1269.5400675679916 77.81285509499372 3427.186487221175 2037.0708478229922,1854.8054077148438 1628.2258920522836 2695.841184645433 1889.4228121243991,0,0,0
451,47,1296.3492595334778 77.57232411254557 3452.6737738253987 2040.3007093106253,1890.9521911621096 1631.7909724308895 2734.450037560096 1892.3536207932693,0,0,0
452,47,1323.158451498964 77.33179313009742 3478.161060429622 2043.5305707982586,1927.098974609375 1635.3560528094952 2773.058890474759 1895.2844294621395,0,0,0
453,47,1349.9676434644505 77.09126214764927 3503.6483470338453 2046.7604322858917,1963.2457580566406 1638.921133188101 2811.667743389423 1898.2152381310095,0,0,0
454,47,1376.776835429937 76.85073116520113 3529.135633638069 2049.990293773525,1999.3925415039064 1642.4862135667067 2850.2765963040865 1901.1460467998797,0,0,0
455,47,1403.5860273954231 76.61020018275296 3554.622920242293 2053.220155261158,2035.539324951172 1646.0512939453124 2888.8854492187497 1904.07685546875,0,0,0
456,47,1430.3952193609093 76.36966920030481 3580.110206846516 2056.4500167487913,2071.6861083984377 1649.6163743239183 2927.4943021334134 1907.0076641376202,0,0,0
457,47,1457.2044113263958 76.12913821785666 3605.5974934507394 2059.679878236425,2107.832891845703 1653.181454702524 2966.1031550480766 1909.9384728064904,0,0,0
458,47,1484.0136032918822 75.8886072354085 3631.084780054963 2062.909739724058,2143.9796752929688 1656.7465350811299 3004.7120079627402 1912.8692814753606,0,0,0
459,47,1510.8227952573684 75.64807625296035 3656.572066659187 2066.139601211691,2180.1264587402347 1660.3116154597355 3043.320860877404 1915.8000901442308,0,0,0
460,47,1537.6319872228546 75.4075452705122 3682.0593532634102 2069.3694626993247,2216.2732421875003 1663.8766958383414 3081.929713792067 1918.730898813101,0,0,0
461,47,1564.441179188341 75.16701428806405 3707.5466398676335 2072.599324186958,2252.420025634766 1667.4417762169471 3120.5385667067308 1921.6617074819712,0,0,0
462,47,1591.2503711538275 74.9264833056159 3733.0339264718573 2075.829185674591,2288.5668090820313 1671.006856595553 3159.147419621394 1924.5925161508414,0,0,0
463,47,1618.0595631193137 74.68595232316774 3758.521213076081 2079.0590471622245,2324.713592529297 1674.5719369741587 3197.7562725360576 1927.5233248197114,0,0,0
464,47,1644.8687550848 74.44542134071959 3784.0084996803043 2082.2889086498576,2360.8603759765624 1678.1370173527644 3236.365125450721 1930.4541334885816,0,0,0
465,47,1671.6779470502863 74.20489035827144 3809.4957862845276 2085.5187701374907,2397.0071594238284 1681.7020977313703 3274.9739783653845 1933.3849421574519,0,0,0
466,47,1698.4871390157728 73.96435937582328 3834.9830728887514 2088.748631625124,2433.153942871094 1685.267178109976 3313.5828312800477 1936.315750826322,0,0,0
467,47,1725.296330981259 73.72382839337513 3860.470359492975 2091.9784931127574,2469.3007263183595 1688.8322584885818 3352.1916841947113 1939.2465594951923,0,0,0
468,47,1752.1055229467454 73.48329741092698 3885.9576460971984 2095.2083546003905,2505.447509765625 1692.3973388671875 3390.800537109375 1942.1773681640625,0.7231751084327698,RNM-492,0.2867425807956498
469,47,1777.9011545774824 75.70360268443193 3884.830940987739 2099.452318056488,2545.108953302557 1698.9343705610795 3430.7078080610795 1952.0937943892045,0,0,0
470,47,1803.6967862082192 77.92390795793689 3883.7042358782787 2103.6962815125853,2584.7703968394885 1705.4714022549715 3470.615079012784 1962.0102206143465,0,0,0
471,47,1829.4924178389563 80.14421323144184 3882.577530768819 2107.9402449686827,2624.4318403764205 1712.0084339488637 3510.5223499644885 1971.9266468394887,0,0,0
472,47,1855.2880494696933 82.3645185049468 3881.4508256593595 2112.18420842478,2664.0932839133525 1718.5454656427557 3550.429620916193 1981.8430730646307,0,0,0
473,47,1881.08368110043 84.58482377845175 3880.3241205499 2116.4281718808775,2703.754727450284 1725.0824973366477 3590.336891867898 1991.7594992897727,0,0,0
474,47,1906.8793127311671 86.8051290519567 3879.1974154404397 2120.672135336975,2743.416170987216 1731.6195290305398 3630.2441628196025 2001.6759255149148,0,0,0
475,47,1932.6749443619042 89.02543432546166 3878.07071033098 2124.9160987930723,2783.077614524148 1738.1565607244318 3670.151433771307 2011.5923517400568,0,0,0
476,47,1958.470575992641 91.24573959896661 3876.9440052215205 2129.1600622491696,2822.7390580610795 1744.6935924183238 3710.0587047230115 2021.5087779651988,0,0,0
477,47,1984.266207623378 93.46604487247157 3875.817300112061 2133.404025705267,2862.4005015980115 1751.230624112216 3749.965975674716 2031.425204190341,0,0,0
478,47,2010.061839254115 95.68635014597652 3874.6905950026007 2137.6479891613644,2902.061945134943 1757.767655806108 3789.8732466264205 2041.341630415483,0,0,0
479,47,2035.8574708848519 97.90665541948147 3873.563889893141 2141.891952617462,2941.723388671875 1764.3046875 3829.780517578125 2051.258056640625,0.7747831344604492,RNM-492,0.471349852381316
363,48,1468.7030102661088 77.73607716975357 3101.408178039184 1523.9122023544617,1805.4385986328125 1180.5384521484375 2482.48046875 1410.446044921875,0.7248764038085938,JYR-961,0.7988630387485908
364,48,1499.4718674629946 73.40958270281806 3135.94075300883 1525.3250445862213,1847.8677978515625 1186.8314208984375 2516.17626953125 1419.5452880859375,0.7297555208206177,JYR961,0.7200631095430328
365,48,1530.2559880029971 78.61366964300248 3164.565475949996 1531.144601497644,1892.4661865234375 1195.0521240234375 2538.919677734375 1429.7530517578125,0.752809464931488,JYR961,0.960309666026385
366,48,1557.3584442280358 85.36471437894761 3195.0916499684595 1542.7003604255456,1928.069580078125 1208.2955322265625 2553.950439453125 1422.227783203125,0.7123384475708008,JYR-961,0.4889394547799174
367,48,1583.5522566817722 88.52761868168 3224.9724047461327 1552.1437551772267,1946.0218505859375 1208.8194580078125 2618.233154296875 1438.3328857421875,0.7531200647354126,JYR-961,0.895444954035597
368,48,1609.6397724321937 89.39924454088873 3254.5277451987527 1556.1154510280126,1981.5640869140625 1218.1405029296875 2635.75146484375 1438.176513671875,0.7089442610740662,JYR-961,0.5895412521432094
369,48,1636.2495189357708 89.86446109077758 3283.31097611491 1559.1729145768172,2012.18115234375 1224.892822265625 2663.51025390625 1451.7220458984375,0.7202199697494507,JYR-961,0.8109677599294912
370,48,1662.945842515529 91.50320626297673 3312.048117149383 1562.678565233043,2041.63427734375 1225.5554809570312 2700.1066284179688 1455.9173583984375,0,0,0
371,48,1689.6421660952874 93.14195143517588 3340.785258183856 1566.1842158892687,2071.08740234375 1226.2181396484375 2736.7030029296875 1460.1126708984375,0,0,0
372,48,1716.3384896750456 94.78069660737503 3369.5223992183287 1569.6898665454944,2100.54052734375 1226.8807983398438 2773.2993774414062 1464.3079833984375,0,0,0
373,48,1743.0348132548038 96.41944177957419 3398.259540252802 1573.1955172017201,2129.99365234375 1227.54345703125 2809.895751953125 1468.5032958984375,0.7444036602973938,JYR961,0.9791419006634592
374,48,1769.6301453887697 93.90935371087248 3428.379078220685 1570.3302435964167,2166.948095703125 1226.071142578125 2839.047314453125 1461.90673828125,0,0,0
375,48,1796.2254775227357 91.39926564217077 3458.498616188569 1567.4649699911135,2203.9025390625 1224.598828125 2868.198876953125 1455.3101806640625,0,0,0
376,48,1822.8208096567018 88.88917757346908 3488.6181541564524 1564.5996963858101,2240.856982421875 1223.126513671875 2897.350439453125 1448.713623046875,0,0,0
377,48,1849.4161417906678 86.37908950476738 3518.7376921243363 1561.734422780507,2277.81142578125 1221.65419921875 2926.502001953125 1442.1170654296875,0,0,0
378,48,1876.0114739246337 83.86900143606567 3548.8572300922197 1558.8691491752036,2314.765869140625 1220.181884765625 2955.653564453125 1435.5205078125,0.700202465057373,JYR-961,0.892147205991238
379,48,1905.003734016977 83.07238546148562 3581.994994505739 1557.605760399308,2319.591064453125 1202.211669921875 3053.860107421875 1460.8807373046875,0.6988463997840881,JYR-961,0.4796275776776482
380,48,1928.302535572424 81.33332347780186 3610.7129735494627 1557.5654753289955,2354.647705078125 1213.9713134765625 3064.472900390625 1420.5545654296875,0.679349422454834,JYR-961,0.6699264939454296
381,48,1952.7749156472235 77.51864906599201 3640.1996628986626 1554.6334106212598,2391.32958984375 1208.0322265625 3105.949951171875 1436.8756103515625,0.6865106225013733,JYR-961,0.842069040753524
382,48,1978.7377937052825 76.52685573538213 3670.3062877676775 1553.5850740404674,2422.5399169921875 1212.7079467773438 3118.766357421875 1428.4918823242188,0,0,0
383,48,2004.7006717633417 75.53506240477225 3700.412912636692 1552.536737459675,2453.750244140625 1217.3836669921875 3131.582763671875 1420.108154296875,0.6808911561965942,JYR-961,0.6536760241585265
384,48,2031.0749370724802 72.73083660778502 3731.6484286993514 1551.1691129693163,2482.63916015625 1208.479248046875 3198.0146484375 1457.0657958984375,0.6986353993415833,JYR-961,0.6924337310850807
385,48,2055.5752539468376 78.00904898066744 3761.776304391252 1557.2430690165102,2520.818115234375 1221.485595703125 3212.6103515625 1438.831787109375,0.6769112944602966,JYR-961,0.9713567198536169
386,48,2085.311925703189 82.64110020461169 3796.886459859115 1564.0362676774034,2561.0712890625 1227.2666015625 3264.23828125 1462.3685302734375,0.7088844180107117,JYR-961,0.4594941116665907
387,48,2111.7252564832825 87.29807844805862 3829.736171362286 1570.0732781296933,2568.7939453125 1229.843994140625 3297.087890625 1462.906982421875,0.715427041053772,JYR-961,0.6090757885388484
388,48,2130.596875525752 91.26452172303618 3847.9774676978677 1576.1876309699196,2616.240234375 1243.2718505859375 3322.822998046875 1475.6517333984375,0.7005216479301453,JYR-961,0.9268557113748437
389,48,2148.5766653812448 93.84358599822554 3859.0769108921427 1581.4565191025529,2632.822509765625 1255.045654296875 3353.19091796875 1472.5711669921875,0.6699767708778381,JYR-961,0.8112211199962572
390,48,2168.000663940033 97.8619416112474 3866.0856947771495 1589.589998774818,2667.705322265625 1254.1378173828125 3391.742431640625 1478.77587890625,0.6687656044960022,JYR-961,0.3465653452498075
391,48,2184.4938152590357 102.5056587748254 3868.776367046329 1597.5020602933027,2704.56298828125 1257.364013671875 3407.857421875 1475.5953369140625,0.674632728099823,JYR961,0.541390672360924
392,48,2205.9400316261313 101.70159371451999 3869.3566637795643 1597.3827063653,2734.956298828125 1256.7689383370537 3441.010672433036 1475.9866768973213,0,0,0
393,48,2227.3862479932272 100.89752865421458 3869.9369605128 1597.263352437297,2765.349609375 1256.173863002232 3474.1639229910716 1476.3780168805804,0,0,0
394,48,2248.832464360323 100.09346359390916 3870.517257246035 1597.1439985092943,2795.742919921875 1255.5787876674108 3507.3171735491073 1476.7693568638392,0,0,0
395,48,2270.2786807274188 99.28939853360374 3871.0975539792707 1597.0246445812913,2826.13623046875 1254.9837123325892 3540.4704241071427 1477.1606968470983,0,0,0
396,48,2291.7248970945143 98.48533347329833 3871.677850712506 1596.9052906532886,2856.529541015625 1254.388636997768 3573.6236746651784 1477.552036830357,0,0,0
397,48,2313.1711134616103 97.68126841299292 3872.2581474457415 1596.7859367252856,2886.9228515625 1253.7935616629463 3606.776925223214 1477.9433768136162,0,0,0
398,48,2334.617329828706 96.8772033526875 3872.8384441789767 1596.666582797283,2917.316162109375 1253.198486328125 3639.93017578125 1478.334716796875,0.6799711585044861,JYR-961,0.7656558979935663
399,48,2359.5781195577565 92.7541885864187 3872.5066911474405 1590.8555206163726,2949.927734375 1251.9708862304688 3676.2547607421875 1477.8345947265625,0,0,0
400,48,2384.5389092868077 88.63117382014991 3872.1749381159048 1585.0444584354623,2982.539306640625 1250.7432861328125 3712.579345703125 1477.33447265625,0.7119676470756531,JYR-961,0.8087882465239138
401,48,2408.9462461303438 87.7090587128846 3871.6351732676403 1582.8267910163725,3008.950927734375 1244.5184326171875 3771.469482421875 1482.8148193359375,0.7107648253440857,JYR-961,0.72497129122703
402,48,2434.670271847296 82.84009261839594 3870.6191076790938 1577.8271666284304,3052.1904296875 1246.19287109375 3806.866943359375 1477.000244140625,0.6765109896659851,JYR961,0.7522077262404812
403,48,2463.2288462125407 81.34540133805342 3871.264224929766 1577.3198154318604,3088.760498046875 1244.6785888671875 3822.3692626953125 1478.4359741210938,0,0,0
404,48,2491.787420577785 79.8507100577109 3871.9093421804378 1576.8124642352905,3125.33056640625 1243.164306640625 3837.87158203125 1479.8717041015625,0.6831459999084473,JYR-961,0.5343793250632715
473,49,8.62393035576656 139.68043895445464 1876.731645185517 1512.6484597295434,23.354415893554688 1191.4654541015625 597.3712768554688 1417.758544921875,0.7018244862556458,HLW-196,0.24678592008537578
474,49,8.260892204676756 143.61807079712838 1890.2748069413183 1518.6607607818414,46.32994842529297 1197.6456705729167 620.7135518391927 1421.338602701823,0,0,0
475,49,7.89785405358695 147.55570263980212 1903.8179686971198 1524.6730618341396,69.30548095703125 1203.8258870442708 644.0558268229166 1424.9186604817708,0,0,0
476,49,7.534815902497144 151.49333448247586 1917.3611304529213 1530.6853628864376,92.28101348876953 1210.006103515625 667.3981018066406 1428.4987182617188,0,0,0
477,49,7.171777751407338 155.4309663251496 1930.9042922087226 1536.6976639387356,115.25654602050781 1216.1863199869792 690.7403767903646 1432.0787760416667,0,0,0
478,49,6.808739600317532 159.36859816782334 1944.447453964524 1542.7099649910338,138.2320785522461 1222.3665364583333 714.0826517740885 1435.6588338216145,0,0,0
479,49,6.445701449227727 163.30623001049707 1957.9906157203254 1548.7222660433317,161.20761108398438 1228.5467529296875 737.4249267578125 1439.2388916015625,0.7074939608573914,GLW196,0.3338522625719114
480,49,6.680896601734465 162.66796403993786 1970.178191819726 1546.2878156465915,178.95892333984375 1227.9332682291667 761.2994384765625 1443.6333414713542,0,0,0
481,49,6.9160917542412035 162.02969806937867 1982.3657679191267 1543.853365249851,196.71023559570312 1227.3197835286458 785.1739501953125 1448.0277913411458,0,0,0
482,49,7.151286906747941 161.39143209881945 1994.5533440185272 1541.418914853111,214.4615478515625 1226.706298828125 809.0484619140625 1452.4222412109375,0.7376937866210938,EILIW196,0.0864044456804481
483,49,14.064185946142818 159.33538349857642 2007.8811564963112 1539.0300415175313,237.8349609375 1227.8870849609375 831.2743530273438 1450.35595703125,0,0,0
484,49,20.977084985537694 157.27933489833336 2021.2089689740953 1536.6411681819516,261.2083740234375 1229.06787109375 853.500244140625 1448.2896728515625,0,0,0
485,49,27.889984024932573 155.22328629809033 2034.5367814518793 1534.252294846372,284.581787109375 1230.2486572265625 875.7261352539062 1446.223388671875,0.7355508804321289,HIW-196,0.2977352732596596
486,49,46.75174626701846 153.97536142118588 2051.4627016857307 1535.1958174353474,308.8240051269531 1218.6068115234375 914.55029296875 1456.8468017578125,0.7166765928268433,ALH-196,0.10867934870395572
487,49,68.96778386885342 150.52069702825804 2071.1568459312894 1534.1521314652305,330.90216064453125 1220.265869140625 937.1372680664062 1455.4326171875,0.7326822876930237,HVW-196,0.10234516070084372
488,49,90.12994096513415 147.55743777907236 2091.137808986783 1532.574557180978,360.9758605957031 1222.2648315429688 955.3925476074219 1444.2216186523438,0,0,0
489,49,111.29209806141489 144.59417852988668 2111.1187720422763 1530.9969828967253,391.049560546875 1224.2637939453125 973.6478271484375 1433.0106201171875,0.7275413870811462,HLW196,0.2621546177048953
490,49,138.1606271321667 145.22742938949807 2127.029001582562 1533.61727718277,418.8231637137277 1227.8676583426338 1005.2190464564732 1440.8129359654017,0,0,0
491,49,165.02915620291853 145.86068024910946 2142.939231122848 1536.237571468815,446.59676688058033 1231.4715227399554 1036.7902657645088 1448.6152518136162,0,0,0
492,49,191.89768527367033 146.49393110872086 2158.849460663134 1538.8578657548599,474.370370047433 1235.0753871372767 1068.3614850725446 1456.4175676618304,0,0,0
493,49,218.76621434442217 147.12718196833225 2174.7596902034197 1541.4781600409046,502.1439732142857 1238.6792515345983 1099.9327043805804 1464.2198835100446,0,0,0
494,49,245.63474341517397 147.76043282794365 2190.6699197437056 1544.0984543269494,529.9175763811384 1242.2831159319196 1131.5039236886162 1472.0221993582588,0,0,0
495,49,272.5032724859258 148.39368368755504 2206.5801492839914 1546.7187486129944,557.691179547991 1245.8869803292412 1163.0751429966517 1479.8245152064733,0,0,0
496,49,299.3718015566776 149.02693454716643 2222.4903788242773 1549.3390428990392,585.4647827148438 1249.4908447265625 1194.6463623046875 1487.6268310546875,0.7443500757217407,HIW-196,0.3486684159563302
497,49,319.61974053967344 152.0486491933599 2234.3502137581368 1555.69116223039,600.0182495117188 1248.474365234375 1223.5513916015625 1489.91943359375,0.712090253829956,HILIW-196,0.0623232067504687
498,49,339.68231599576995 154.86920635501951 2246.281049515116 1561.4287580692253,629.5697021484375 1257.078857421875 1238.312255859375 1481.4613037109375,0.7447608113288879,IIA196,0.06417401166287337
499,49,365.01213663643955 154.52697924650244 2260.6954302113036 1564.4072175021959,656.97861328125 1258.5275634765626 1266.0558837890626 1481.965234375,0,0,0
500,49,390.3419572771092 154.18475213798538 2275.1098109074906 1567.3856769351664,684.3875244140625 1259.97626953125 1293.79951171875 1482.4691650390625,0,0,0
501,49,415.6717779177788 153.8425250294683 2289.524191603678 1570.3641363681368,711.796435546875 1261.4249755859375 1321.5431396484375 1482.973095703125,0,0,0
502,49,441.00159855844845 153.50029792095125 2303.938572299865 1573.3425958011073,739.2053466796875 1262.873681640625 1349.286767578125 1483.4770263671876,0,0,0
503,49,466.33141919911805 153.15807081243418 2318.3529529960524 1576.321055234078,766.6142578125 1264.3223876953125 1377.0303955078125 1483.98095703125,0.722615659236908,HIW-196,0.46188996485173955
504,49,490.59774208095865 151.70032638229551 2336.007326854068 1575.9805263926564,793.422119140625 1263.1322428385417 1407.0998942057292 1486.3753255208333,0,0,0
505,49,514.8640649627993 150.24258195215683 2353.661700712084 1575.639997551235,820.22998046875 1261.9420979817708 1437.1693929036458 1488.7696940104167,0,0,0
506,49,539.1303878446398 148.78483752201817 2371.3160745700998 1575.2994687098135,847.037841796875 1260.751953125 1467.2388916015625 1491.1640625,0.7331565618515015,AIW196,0.42707508903233465
507,49,560.1233179711651 147.50936584615135 2386.990001965599 1572.4975769237044,872.3109741210938 1255.7354736328125 1492.240478515625 1487.296630859375,0.7299330234527588,GIW-196,0.4457649310913588
508,49,582.8001591576349 145.69577150445718 2405.723555418889 1571.3662047143057,897.0315856933594 1255.9148254394531 1518.0614318847656 1487.7892456054688,0,0,0
509,49,605.4770003441047 143.882177162763 2424.45710887218 1570.2348325049072,921.752197265625 1256.0941772460938 1543.8823852539062 1488.2818603515625,0,0,0
510,49,628.1538415305744 142.06858282106884 2443.190662325471 1569.1034602955087,946.4728088378906 1256.2735290527344 1569.7033386230469 1488.7744750976562,0,0,0
511,49,650.8306827170442 140.25498847937467 2461.924215778761 1567.97208808611,971.1934204101562 1256.452880859375 1595.5242919921875 1489.26708984375,0.7312531471252441,GIW196,0.391989254756637
512,49,677.8964054989899 138.32838765056795 2485.3959413377697 1568.476926738562,992.5255737304688 1260.8167724609375 1630.5736083984375 1488.076904296875,0.7293061017990112,GIW196,0.5704230958325626
513,49,700.0088484584327 137.8657240132626 2507.6283344615335 1569.725239995293,1025.543685913086 1262.2753601074219 1658.0060424804688 1486.4104614257812,0,0,0
514,49,722.1212914178755 137.40306037595724 2529.8607275852974 1570.9735532520237,1058.5617980957031 1263.7339477539062 1685.4384765625 1484.7440185546875,0,0,0
515,49,744.2337343773183 136.94039673865188 2552.0931207090616 1572.2218665087546,1091.5799102783203 1265.1925354003906 1712.8709106445312 1483.0775756835938,0,0,0
516,49,766.3461773367611 136.47773310134653 2574.3255138328254 1573.4701797654855,1124.5980224609375 1266.651123046875 1740.3033447265625 1481.4111328125,0.7249078750610352,WIA-196,0.10287112069331292
517,49,794.1368424920221 139.83420164683582 2596.8936719279236 1579.4903732535715,1150.1929524739583 1273.6934000651042 1773.5743408203125 1487.920166015625,0,0,0
518,49,821.9275076472829 143.19067019232511 2619.4618300230213 1585.5105667416578,1175.7878824869792 1280.7356770833333 1806.8453369140625 1494.42919921875,0,0,0
519,49,849.7181728025439 146.5471387378144 2642.0299881181195 1591.530760229744,1201.3828125 1287.7779541015625 1840.1163330078125 1500.938232421875,0.7183958888053894,HIN196,0.28510408319628305
520,49,877.9379040936325 144.83338603727714 2666.6211582123624 1591.5704970219394,1225.72705078125 1295.9322509765625 1866.6328125 1507.2586669921875,0.7310012578964233,BIW196,0.1238017443369312
521,49,901.0319144208819 146.1309931351 2676.795079967409 1595.2137350196194,1252.9176513671875 1295.5259765625 1894.8433837890625 1512.3580810546875,0,0,0
522,49,924.1259247481312 147.42860023292286 2686.9690017224557 1598.8569730172997,1280.108251953125 1295.1197021484375 1923.053955078125 1517.4574951171876,0,0,0
523,49,947.2199350753806 148.7262073307457 2697.142923477503 1602.5002110149796,1307.2988525390624 1294.713427734375 1951.2645263671875 1522.5569091796874,0,0,0
524,49,970.3139454026299 150.02381442856856 2707.3168452325494 1606.1434490126599,1334.489453125 1294.3071533203124 1979.47509765625 1527.6563232421875,0,0,0
525,49,993.4079557298793 151.32142152639142 2717.490766987596 1609.7866870103398,1361.6800537109375 1293.90087890625 2007.6856689453125 1532.7557373046875,0.7220101356506348,GIW-196,0.3302665198689408
526,49,1022.1708049083716 151.04286099677336 2742.2544668723167 1610.9579468613526,1390.3716430664062 1297.1466674804688 2026.636474609375 1524.9987182617188,0,0,0
527,49,1050.933654086864 150.7643004671553 2767.0181667570378 1612.1292067123654,1419.063232421875 1300.3924560546875 2045.5872802734375 1517.24169921875,0.7200304269790649,AIW-196,0.49385849828898787
528,49,1076.1830145613924 145.7838488083123 2803.1596069007937 1608.510813518649,1445.6524658203125 1298.35205078125 2082.1305541992188 1512.2051391601562,0,0,0
529,49,1101.4323750359208 140.80339714946933 2839.3010470445493 1604.8924203249326,1472.24169921875 1296.3116455078125 2118.673828125 1507.1685791015625,0.7368265986442566,ALW196,0.4965941750317169
530,49,1113.6317881400528 134.9928164771519 2841.7187032369347 1601.581311580226,1495.8543701171875 1289.8909301757812 2143.04296875 1507.1372680664062,0,0,0
531,49,1125.8312012441847 129.18223580483448 2844.13635942932 1598.2702028355193,1519.467041015625 1283.47021484375 2167.412109375 1507.10595703125,0.7295159101486206,ALW-196,0.5454211341790436
532,49,1151.1816923966835 120.71908727948096 2858.8718084904194 1594.3363340363512,1551.756591796875 1289.2200927734375 2199.687255859375 1498.132080078125,0.7268006205558777,HILIW-196,0.3462143011866984
533,49,1178.2125944600107 113.53632051657166 2882.392002711087 1591.820353046613,1572.02490234375 1280.0516357421875 2227.02685546875 1485.25244140625,0.7232704758644104,HLW196,0.17880602046975694
534,49,1202.8149602554506 106.90845970057248 2903.037201848279 1588.2527660638686,1601.0304870605469 1276.8005676269531 2258.2119140625 1484.4946594238281,0,0,0
535,49,1227.4173260508906 100.2805988845733 2923.682400985471 1584.6851790811243,1630.0360717773438 1273.5494995117188 2289.39697265625 1483.7368774414062,0,0,0
536,49,1252.0196918463307 93.65273806857411 2944.3276001226627 1581.1175920983796,1659.0416564941406 1270.2984313964844 2320.58203125 1482.9790954589844,0,0,0
537,49,1276.6220576417707 87.02487725257492 2964.9727992598546 1577.5500051156353,1688.0472412109375 1267.04736328125 2351.76708984375 1482.2213134765625,0.7230243682861328,AIIIW-196,0.5268457610437188
538,49,1306.614108718687 84.58014756272712 2997.957993830022 1581.3915873799092,1722.9254150390625 1273.1939697265625 2391.158447265625 1488.8126220703125,0.7372258901596069,ALW-196,0.7073348395736845
539,49,1338.6256278537167 86.74503140782991 3029.4698695862376 1588.0360172091596,1749.6509399414062 1285.8119506835938 2423.3853759765625 1496.3749389648438,0,0,0
540,49,1370.6371469887463 88.9099152529327 3060.981745342453 1594.6804470384097,1776.37646484375 1298.429931640625 2455.6123046875 1503.937255859375,0.723363995552063,GIW-196,0.6198947095147169
541,49,1393.3777879864651 91.38727872770221 3084.913889777735 1602.7435687621946,1819.9691162109375 1306.44580078125 2488.1318359375 1508.87109375,0.7155758142471313,HIW-196,0.2706744532215383
542,49,1420.0191555373005 92.47824437340273 3115.4390841090603 1610.8407501464999,1848.491455078125 1309.0804443359375 2521.611328125 1517.0278727213542,0,0,0
543,49,1446.6605230881357 93.56921001910325 3145.9642784403854 1618.937931530805,1877.0137939453125 1311.715087890625 2555.0908203125 1525.1846516927083,0,0,0
544,49,1473.3018906389711 94.66017566480377 3176.4894727717106 1627.0351129151102,1905.5361328125 1314.3497314453125 2588.5703125 1533.3414306640625,0.7086414098739624,ALW-196,0.39911942532061573
545,49,1496.6578650102156 94.35980672325707 3202.3477869744493 1631.818031498567,1928.451416015625 1323.3099365234375 2635.141845703125 1541.7635498046875,0.7105206847190857,AIW-196,0.76381122510195
546,49,1524.6842791899255 93.29791361601512 3232.2715300439763 1633.4329399820965,1960.0682373046875 1322.632080078125 2664.7891438802085 1539.7420654296875,0,0,0
547,49,1552.7106933696355 92.23602050877317 3262.195273113504 1635.0478484656257,1991.68505859375 1321.9542236328125 2694.4364420572915 1537.7205810546875,0,0,0
548,49,1580.7371075493454 91.17412740153122 3292.119016183031 1636.6627569491552,2023.3018798828125 1321.2763671875 2724.083740234375 1535.6990966796875,0.7151949405670166,AIIIW-196,0.220375310575404
549,49,1608.1350623786784 88.23813742599441 3325.258074499612 1636.3227643561813,2058.1125759548613 1320.5867919921875 2761.7137858072915 1534.8507893880208,0,0,0
550,49,1635.5330172080112 85.3021474504576 3358.3971328161933 1635.9827717632074,2092.9232720269097 1319.897216796875 2799.3438313802085 1534.0024820963542,0,0,0
551,49,1662.9309720373442 82.36615747492078 3391.5361911327745 1635.6427791702338,2127.7339680989585 1319.2076416015625 2836.973876953125 1533.1541748046875,0,0,0
552,49,1690.328926866677 79.43016749938397 3424.6752494493558 1635.30278657726,2162.544664171007 1318.51806640625 2874.6039225260415 1532.3058675130208,0,0,0
553,49,1717.72688169601 76.49417752384716 3457.814307765937 1634.962793984286,2197.3553602430557 1317.8284912109375 2912.2339680989585 1531.4575602213542,0,0,0
554,49,1745.1248365253427 73.55818754831034 3490.953366082518 1634.6228013913121,2232.166056315104 1317.138916015625 2949.864013671875 1530.6092529296875,0,0,0
555,49,1772.5227913546757 70.62219757277353 3524.0924243990994 1634.2828087983385,2266.976752387153 1316.4493408203125 2987.4940592447915 1529.7609456380208,0,0,0
556,49,1799.9207461840087 67.68620759723672 3557.2314827156806 1633.9428162053646,2301.787448459201 1315.759765625 3025.1241048177085 1528.9126383463542,0,0,0
